,restaurant_name,link_to_restaurant,category,review_count
384,Le Roy’s,https://www.yelp.fr/biz/le-roys-paris,Américain traditionnel ,7
385,Le Paris Est,https://www.yelp.fr/biz/le-paris-est-pantin,Américain traditionnel ,2
387,Fast the bagel place,https://www.yelp.fr/biz/fast-the-bagel-place-paris,Américain traditionnel ,8
389,231 East Street,https://www.yelp.fr/biz/231-east-street-paris-7,Américain traditionnel ,13
393,Charly Bun’s Cafe,https://www.yelp.fr/biz/charly-buns-cafe-paris,Américain traditionnel ,34
395,Buffalo Grill,https://www.yelp.fr/biz/buffalo-grill-paris-9,Américain traditionnel ,3
396,Burger Dream,https://www.yelp.fr/biz/burger-dream-clichy,Américain traditionnel ,1
397,Indiana Café,https://www.yelp.fr/biz/indiana-caf%C3%A9-paris-20,Américain traditionnel ,74
398,Bagel Shop,https://www.yelp.fr/biz/bagel-shop-paris,Américain traditionnel ,11
401,Indiana Cafe Gare de l’Est,https://www.yelp.fr/biz/indiana-cafe-gare-de-l-est-paris,Américain traditionnel ,8
402,mac donalds,https://www.yelp.fr/biz/mac-donalds-%C3%A9pinay-sur-seine,Américain traditionnel ,6
410,Indiana Café,https://www.yelp.fr/biz/indiana-caf%C3%A9-paris-10,Américain traditionnel ,26
411,Café New Yorkais,https://www.yelp.fr/biz/caf%C3%A9-new-yorkais-puteaux,Américain traditionnel ,4
412,Bagel and Co,https://www.yelp.fr/biz/bagel-and-co-puteaux-2,Américain traditionnel ,1
413,Chicken Store,https://www.yelp.fr/biz/chicken-store-paris,Américain traditionnel ,1
414,Pizza Hut,https://www.yelp.fr/biz/pizza-hut-paris-16,Américain traditionnel ,4
415,Allan’s Bagel and Fresh,https://www.yelp.fr/biz/allans-bagel-and-fresh-boulogne-billancourt,Américain traditionnel ,10
416,Indiana Café,https://www.yelp.fr/biz/indiana-caf%C3%A9-paris-12,Américain traditionnel ,28
418,American Diner,https://www.yelp.fr/biz/american-diner-jouy-en-josas,Américain traditionnel ,1
421,Subway,https://www.yelp.fr/biz/subway-arcueil,Américain traditionnel ,1
423,Goody’s,https://www.yelp.fr/biz/goodys-paris,Américain traditionnel ,4
424,Doddy’s Coffee,https://www.yelp.fr/biz/doddys-coffee-v%C3%A9lizy-villacoublay,Américain traditionnel ,10
425,LAOUZ,https://www.yelp.fr/biz/laouz-paris-2,Cuisine du Maghreb,8
426,Jour et Nuit,https://www.yelp.fr/biz/jour-et-nuit-paris,Cuisine du Maghreb,3
427,Restaurant d’Aligre,https://www.yelp.fr/biz/restaurant-d-aligre-paris,Cuisine du Maghreb,1
428,Le Divin Berbère,https://www.yelp.fr/biz/le-divin-berb%C3%A8re-paris,Cuisine du Maghreb,7
430,L’Auberge Saint-Germain,https://www.yelp.fr/biz/l-auberge-saint-germain-paris,Cuisine du Maghreb,3
431,L’Etoile d’Agadir,https://www.yelp.fr/biz/l-etoile-d-agadir-ivry-sur-seine,Cuisine du Maghreb,4
432,La Maison du Couscous,https://www.yelp.fr/biz/la-maison-du-couscous-le-kremlin-bic%C3%AAtre,Cuisine du Maghreb,1
435,Mon Village,https://www.yelp.fr/biz/mon-village-paris,Cuisine du Maghreb,2
436,Chez René et Gabin,https://www.yelp.fr/biz/chez-ren%C3%A9-et-gabin-paris-2,Cuisine du Maghreb,7
437,Chez Léon - couscous oriental,https://www.yelp.fr/biz/chez-l%C3%A9on-couscous-oriental-paris,Cuisine du Maghreb,6
438,L’Olivier,https://www.yelp.fr/biz/l-olivier-paris-9,Cuisine du Maghreb,7
439,Aux Délices Daviel,https://www.yelp.fr/biz/aux-d%C3%A9lices-daviel-paris-2,Cuisine du Maghreb,1
441,Istanbul Gourmand,https://www.yelp.fr/biz/istanbul-gourmand-paris,Cuisine du Maghreb,3
442,L’Olivier,https://www.yelp.fr/biz/l-olivier-paris-11,Cuisine du Maghreb,4
443,Restaurant-Snack Traiteur Murex,https://www.yelp.fr/biz/restaurant-snack-traiteur-murex-malakoff,Cuisine du Maghreb,2
444,Le Rhumel,https://www.yelp.fr/biz/le-rhumel-paris,Cuisine du Maghreb,2
445,Le Rihab,https://www.yelp.fr/biz/le-rihab-courbevoie,Cuisine du Maghreb,1
446,L’Oasis,https://www.yelp.fr/biz/l-oasis-montreuil,Cuisine du Maghreb,1
447,El Kahina,https://www.yelp.fr/biz/el-kahina-montreuil,Cuisine du Maghreb,2
448,Le Pavillon Bleu,https://www.yelp.fr/biz/le-pavillon-bleu-vanves,Cuisine du Maghreb,1
449,A La Bonne Adresse,https://www.yelp.fr/biz/a-la-bonne-adresse-courbevoie,Cuisine du Maghreb,2
450,Le Palmier,https://www.yelp.fr/biz/le-palmier-montigny-les-cormeilles-2,Cuisine du Maghreb,4
452,Les Grillades de Buenos Aires,https://www.yelp.fr/biz/les-grillades-de-buenos-aires-paris,Argentin,95
453,Le Black Dog,https://www.yelp.fr/biz/le-black-dog-paris,Argentin,115
454,Clasico Argentino,https://www.yelp.fr/biz/clasico-argentino-paris-5,Argentin,18
455,Santa Carne,https://www.yelp.fr/biz/santa-carne-paris,Argentin,62
456,Clasico Argentino,https://www.yelp.fr/biz/clasico-argentino-paris-11,Argentin,60
457,Le Progrès,https://www.yelp.fr/biz/le-progr%C3%A8s-paris-6,Argentin,11
458,Clasico Argentino,https://www.yelp.fr/biz/clasico-argentino-paris-3,Argentin,9
459,Café El Sur,https://www.yelp.fr/biz/caf%C3%A9-el-sur-paris,Argentin,43
460,LOCO,https://www.yelp.fr/biz/loco-paris,Argentin,12
461,Caminito,https://www.yelp.fr/biz/caminito-paris,Argentin,4
462,Volver,https://www.yelp.fr/biz/volver-paris-4,Argentin,18
463,Casero,https://www.yelp.fr/biz/casero-paris,Argentin,2
464,La Recoleta,https://www.yelp.fr/biz/la-recoleta-paris-17,Argentin,15
465,Los Franchutes,https://www.yelp.fr/biz/los-franchutes-paris,Argentin,1
466,Buena Onda,https://www.yelp.fr/biz/buena-onda-paris,Argentin,1
467,Unico,https://www.yelp.fr/biz/unico-paris-2,Argentin,62
468,Pony Polo,https://www.yelp.fr/biz/pony-polo-paris,Argentin,15
469,La Porteña,https://www.yelp.fr/biz/la-porte%C3%B1a-paris,Argentin,19
470,Volver,https://www.yelp.fr/biz/volver-paris,Argentin,6
471,La Rosarina,https://www.yelp.fr/biz/la-rosarina-paris,Argentin,4
472,Clasico Argentino,https://www.yelp.fr/biz/clasico-argentino-paris-8,Argentin,11
473,Clasico Argentino,https://www.yelp.fr/biz/clasico-argentino-paris-4,Argentin,20
474,Valentin,https://www.yelp.fr/biz/valentin-paris-2,Argentin,23
475,Fulano,https://www.yelp.fr/biz/fulano-paris,Argentin,1
476,Biondi,https://www.yelp.fr/biz/biondi-paris,Argentin,3
477,Unico,https://www.yelp.fr/biz/unico-paris-4,Argentin,2
478,El Galpon,https://www.yelp.fr/biz/el-galpon-paris-2,Argentin,3
479,Clasico Argentino,https://www.yelp.fr/biz/clasico-argentino-paris-9,Argentin,2
481,Clasico Argentino,https://www.yelp.fr/biz/clasico-argentino-paris-12,Argentin,2
483,Che Empanadas,https://www.yelp.fr/biz/che-empanadas-paris,Argentin,3
486,Icosium,https://www.yelp.fr/biz/icosium-paris-4,Argentin,1
489,Maison de la Culture Arménienne,https://www.yelp.fr/biz/maison-de-la-culture-arm%C3%A9nienne-paris-2,Arménien,14
490,Le Jardin d’Erevan,https://www.yelp.fr/biz/le-jardin-d-erevan-alfortville,Arménien,2
491,Les Diamantaires,https://www.yelp.fr/biz/les-diamantaires-paris,Arménien,13
492,Vartan,https://www.yelp.fr/biz/vartan-paris-2,Arménien,9
494,La Rogina,https://www.yelp.fr/biz/la-rogina-alfortville,Arménien,9
495,Chez Giovanni,https://www.yelp.fr/biz/chez-giovanni-maisons-alfort,Arménien,2
497,Signature Montmartre,https://www.yelp.fr/biz/signature-montmartre-paris-2,Cuisine fusion asiatique,13
498,Coin-Op Table,https://www.yelp.fr/biz/coin-op-table-paris,Cuisine fusion asiatique,4
499,Riz Riz,https://www.yelp.fr/biz/riz-riz-paris,Cuisine fusion asiatique,6
500,Fufa,https://www.yelp.fr/biz/fufa-paris,Cuisine fusion asiatique,1
502,Mama Jia,https://www.yelp.fr/biz/mama-jia-paris,Cuisine fusion asiatique,2
503,Baoli Bao,https://www.yelp.fr/biz/baoli-bao-paris-3,Cuisine fusion asiatique,1
504,Bao’s,https://www.yelp.fr/biz/baos-paris,Cuisine fusion asiatique,2
505,Tenzin Cuisine Tibétaine,https://www.yelp.fr/biz/tenzin-cuisine-tib%C3%A9taine-paris,Cuisine fusion asiatique,5
506,Restaurant ERH,https://www.yelp.fr/biz/restaurant-erh-paris,Cuisine fusion asiatique,1
507,Meiwenti,https://www.yelp.fr/biz/meiwenti-paris,Cuisine fusion asiatique,10
508,John Weng Trousseau,https://www.yelp.fr/biz/john-weng-trousseau-paris,Cuisine fusion asiatique,1
509,Sunny Sushi,https://www.yelp.fr/biz/sunny-sushi-paris,Cuisine fusion asiatique,1
510,CAM,https://www.yelp.fr/biz/cam-paris,Cuisine fusion asiatique,1
511,Bodhi Vegan,https://www.yelp.fr/biz/bodhi-vegan-paris,Cuisine fusion asiatique,2
512,Pause Bobun,https://www.yelp.fr/biz/pause-bobun-paris,Cuisine fusion asiatique,9
513,Hana,https://www.yelp.fr/biz/hana-paris-2,Cuisine fusion asiatique,2
514,,https://www.yelp.fr/biz/na-paris-4,Cuisine fusion asiatique,1
515,Mian Fan,https://www.yelp.fr/biz/mian-fan-paris-2,Cuisine fusion asiatique,8
516,La Bibimerie - Restaurant Coréen,https://www.yelp.fr/biz/la-bibimerie-restaurant-cor%C3%A9en-paris,Cuisine fusion asiatique,2
517,Le Petit Keller,https://www.yelp.fr/biz/le-petit-keller-paris-2,Cuisine fusion asiatique,10
518,Pho Antony,https://www.yelp.fr/biz/pho-antony-antony,Cuisine fusion asiatique,2
519,Les Saveurs du Sichuan,https://www.yelp.fr/biz/les-saveurs-du-sichuan-paris,Cuisine fusion asiatique,12
520,Bao Bao Tea,https://www.yelp.fr/biz/bao-bao-tea-paris,Cuisine fusion asiatique,10
521,GOKU Asian Canteen,https://www.yelp.fr/biz/goku-asian-canteen-paris,Cuisine fusion asiatique,8
522,Chez Ou,https://www.yelp.fr/biz/chez-ou-levallois-perret,Cuisine fusion asiatique,1
523,Kong Fu Cuisine,https://www.yelp.fr/biz/kong-fu-cuisine-paris,Cuisine fusion asiatique,6
524,Frères Zhou,https://www.yelp.fr/biz/fr%C3%A8res-zhou-boulogne-billancourt,Cuisine fusion asiatique,2
525,Buddha-Bar,https://www.yelp.fr/biz/buddha-bar-paris,Cuisine fusion asiatique,422
526,Touytouyt,https://www.yelp.fr/biz/touytouyt-paris,Cuisine fusion asiatique,7
527,Le Drapeau de la Fidelité,https://www.yelp.fr/biz/le-drapeau-de-la-fidelit%C3%A9-paris,Cuisine fusion asiatique,43
528,Sweetea’s,https://www.yelp.fr/biz/sweeteas-paris,Cuisine fusion asiatique,16
529,Boa Wong,https://www.yelp.fr/biz/boa-wong-paris,Cuisine fusion asiatique,3
530,Kokot,https://www.yelp.fr/biz/kokot-levallois-perret,Cuisine fusion asiatique,1
531,May Hong,https://www.yelp.fr/biz/may-hong-paris,Cuisine fusion asiatique,7
532,Bao Shelter,https://www.yelp.fr/biz/bao-shelter-paris,Cuisine fusion asiatique,2
533,Fanfan,https://www.yelp.fr/biz/fanfan-paris,Cuisine fusion asiatique,25
534,FrenchyTaste,https://www.yelp.fr/biz/frenchytaste-paris,Cuisine fusion asiatique,3
535,Le Rotanah,https://www.yelp.fr/biz/le-rotanah-paris,Cuisine fusion asiatique,3
536,James Bun,https://www.yelp.fr/biz/james-bun-paris,Cuisine fusion asiatique,14
538,Cheval d’Or,https://www.yelp.fr/biz/cheval-d-or-paris-3,Cuisine fusion asiatique,1
539,Gourmets Gourmands,https://www.yelp.fr/biz/gourmets-gourmands-paris,Cuisine fusion asiatique,1
540,Noodle Corner,https://www.yelp.fr/biz/noodle-corner-paris,Cuisine fusion asiatique,6
541,Sola,https://www.yelp.fr/biz/sola-paris,Cuisine fusion asiatique,54
542,Shinjuku,https://www.yelp.fr/biz/shinjuku-ivry-sur-seine,Cuisine fusion asiatique,4
543,Pho 18,https://www.yelp.fr/biz/pho-18-paris,Cuisine fusion asiatique,4
544,Rice & Fish,https://www.yelp.fr/biz/rice-et-fish-paris-3,Cuisine fusion asiatique,1
545,Ponzu,https://www.yelp.fr/biz/ponzu-paris,Cuisine fusion asiatique,5
546,Atelier 72,https://www.yelp.fr/biz/atelier-72-paris-3,Cuisine fusion asiatique,7
547,Le Palanquin,https://www.yelp.fr/biz/le-palanquin-paris-2,Cuisine fusion asiatique,16
548,Your Kitchen,https://www.yelp.fr/biz/your-kitchen-paris,Cuisine fusion asiatique,3
549,Chez Meng,https://www.yelp.fr/biz/chez-meng-paris-2,Cuisine fusion asiatique,7
550,Potala,https://www.yelp.fr/biz/potala-paris,Cuisine fusion asiatique,1
551,Aux Bons P’tits Plats,https://www.yelp.fr/biz/aux-bons-p-tits-plats-paris,Cuisine fusion asiatique,1
552,Basilic & Spice,https://www.yelp.fr/biz/basilic-et-spice-paris,Cuisine fusion asiatique,11
555,Le Palais de Thiais,https://www.yelp.fr/biz/le-palais-de-thiais-thiais,Cuisine fusion asiatique,2
556,Lin Delices,https://www.yelp.fr/biz/lin-delices-paris,Cuisine fusion asiatique,1
557,Aux Délices de Grenelle,https://www.yelp.fr/biz/aux-d%C3%A9lices-de-grenelle-paris-4,Cuisine fusion asiatique,3
558,Salon Bastea,https://www.yelp.fr/biz/salon-bastea-paris,Cuisine fusion asiatique,1
559,Nanashi,https://www.yelp.fr/biz/nanashi-paris-4,Cuisine fusion asiatique,118
560,Ebis,https://www.yelp.fr/biz/ebis-paris-3,Cuisine fusion asiatique,41
561,K Soya,https://www.yelp.fr/biz/k-soya-vincennes,Cuisine fusion asiatique,9
562,La Bauhinia,https://www.yelp.fr/biz/la-bauhinia-paris,Cuisine fusion asiatique,27
564,Sushi Vert,https://www.yelp.fr/biz/sushi-vert-paris,Cuisine fusion asiatique,1
567,Café de Mars,https://www.yelp.fr/biz/caf%C3%A9-de-mars-paris-3,Cuisine fusion asiatique,98
568,Royal d’Asie,https://www.yelp.fr/biz/royal-d-asie-paris,Cuisine fusion asiatique,1
569,Tan-Dinh,https://www.yelp.fr/biz/tan-dinh-paris-3,Cuisine fusion asiatique,22
570,Juvia,https://www.yelp.fr/biz/juvia-paris,Cuisine fusion asiatique,3
571,Panda Express,https://www.yelp.fr/biz/panda-express-saint-denis-2,Cuisine fusion asiatique,2
572,ZAOKA,https://www.yelp.fr/biz/zaoka-paris-2,Cuisine fusion asiatique,6
573,Goosushi,https://www.yelp.fr/biz/goosushi-paris-2,Cuisine fusion asiatique,2
575,Palais de Clichy,https://www.yelp.fr/biz/palais-de-clichy-clichy,Cuisine fusion asiatique,2
577,Sîn Ko,https://www.yelp.fr/biz/s%C3%AEn-ko-paris,Cuisine fusion asiatique,1
578,Mise en Saine,https://www.yelp.fr/biz/mise-en-saine-boulogne-billancourt,Cuisine fusion asiatique,5
580,Au Bol de Riz,https://www.yelp.fr/biz/au-bol-de-riz-saint-mand%C3%A9,Cuisine fusion asiatique,1
581,Fusion N’Rolls,https://www.yelp.fr/biz/fusion-n-rolls-bourg-la-reine,Cuisine fusion asiatique,1
583,Hello Sushi,https://www.yelp.fr/biz/hello-sushi-paris-3,Cuisine fusion asiatique,31
584,Bon Royal,https://www.yelp.fr/biz/bon-royal-paris,Cuisine fusion asiatique,1
586,The Hardware Société,https://www.yelp.fr/biz/the-hardware-soci%C3%A9t%C3%A9-paris-2,Australien,180
587,Freshie,https://www.yelp.fr/biz/freshie-paris,Australien,3
588,Loulou’ Friendly Diner,https://www.yelp.fr/biz/loulou-friendly-diner-paris,Australien,145
590,Otto,https://www.yelp.fr/biz/otto-paris,Autrichien,1
591,Le P’tit Bréguet : Bistro Auvergnat,https://www.yelp.fr/biz/le-p-tit-br%C3%A9guet-bistro-auvergnat-paris-2,Auvergnat,13
592,L’Aligot,https://www.yelp.fr/biz/l-aligot-paris,Auvergnat,8
593,Le Cantal 15,https://www.yelp.fr/biz/le-cantal-15-paris,Auvergnat,1
594,L’Oiseau Blanc,https://www.yelp.fr/biz/l-oiseau-blanc-paris,Auvergnat,3
595,Le Plomb du Cantal,https://www.yelp.fr/biz/le-plomb-du-cantal-paris,Auvergnat,299
596,La Pierre du Marais,https://www.yelp.fr/biz/la-pierre-du-marais-paris-2,Auvergnat,4
598,Le Trésor,https://www.yelp.fr/biz/le-tr%C3%A9sor-paris-6,Auvergnat,17
600,Le Cantalou,https://www.yelp.fr/biz/le-cantalou-paris-16,Auvergnat,2
601,Paris-Féni,https://www.yelp.fr/biz/paris-f%C3%A9ni-paris-2,Bangladais,34
602,Taj Mahal,https://www.yelp.fr/biz/taj-mahal-paris-2,Bangladais,1
603,Namasté,https://www.yelp.fr/biz/namast%C3%A9-montreuil,Bangladais,2
606,Freddy’s BBQ,https://www.yelp.fr/biz/freddys-bbq-paris,BBQ & Grillades,5
608,Rotistreet,https://www.yelp.fr/biz/rotistreet-paris,BBQ & Grillades,3
609,Leskovacki Rostili,https://www.yelp.fr/biz/leskovacki-rostili-paris,BBQ & Grillades,1
610,Birdy’s,https://www.yelp.fr/biz/birdys-paris,BBQ & Grillades,4
613,Les 2 Gros,https://www.yelp.fr/biz/les-2-gros-paris,BBQ & Grillades,2
614,Rhino Rouge,https://www.yelp.fr/biz/rhino-rouge-paris,BBQ & Grillades,1
615,BBQ Bazilian Steackhouse,https://www.yelp.fr/biz/bbq-bazilian-steackhouse-bry-sur-marne-2,BBQ & Grillades,9
616,Street Bangkok,https://www.yelp.fr/biz/street-bangkok-paris-5,BBQ & Grillades,2
617,Somec,https://www.yelp.fr/biz/somec-paris-2,BBQ & Grillades,5
619,Les Crocs des Halles,https://www.yelp.fr/biz/les-crocs-des-halles-paris,BBQ & Grillades,7
620,The Grill Room,https://www.yelp.fr/biz/the-grill-room-paris,BBQ & Grillades,7
621,Clover Grill,https://www.yelp.fr/biz/clover-grill-paris,BBQ & Grillades,12
622,FLESH,https://www.yelp.fr/biz/flesh-paris,BBQ & Grillades,64
623,FLESH,https://www.yelp.fr/biz/flesh-paris-5,BBQ & Grillades,15
626,Au Poulet Braisé,https://www.yelp.fr/biz/au-poulet-brais%C3%A9-paris,BBQ & Grillades,12
627,Antalya,https://www.yelp.fr/biz/antalya-paris-3,BBQ & Grillades,1
628,BBQ Bistrot,https://www.yelp.fr/biz/bbq-bistrot-paris,BBQ & Grillades,1
629,Les Affamés,https://www.yelp.fr/biz/les-affam%C3%A9s-paris-2,BBQ & Grillades,21
631,Royal Fondue,https://www.yelp.fr/biz/royal-fondue-paris-2,BBQ & Grillades,1
632,Fermier Gourmet,https://www.yelp.fr/biz/fermier-gourmet-paris,BBQ & Grillades,32
633,Le Barbecue,https://www.yelp.fr/biz/le-barbecue-charenton-le-pont,BBQ & Grillades,1
634,Korean Barbecue,https://www.yelp.fr/biz/korean-barbecue-paris-08,BBQ & Grillades,27
635,14 Temple,https://www.yelp.fr/biz/14-temple-paris,BBQ & Grillades,1
637,Bien Élevé,https://www.yelp.fr/biz/bien-%C3%A9lev%C3%A9-paris,BBQ & Grillades,12
639,Brutos,https://www.yelp.fr/biz/brutos-paris,BBQ & Grillades,4
640,MONK la Taverne de Cluny,https://www.yelp.fr/biz/monk-la-taverne-de-cluny-paris-2,BBQ & Grillades,17
642,Carbón,https://www.yelp.fr/biz/carb%C3%B3n-paris-2,BBQ & Grillades,6
645,Au Poulet Braisé,https://www.yelp.fr/biz/au-poulet-brais%C3%A9-noisy-le-sec-3,BBQ & Grillades,2
647,Pink Mamma,https://www.yelp.fr/biz/pink-mamma-paris,BBQ & Grillades,152
648,Fresh Factory,https://www.yelp.fr/biz/fresh-factory-villeneuve-la-garenne,BBQ & Grillades,1
650,Gooyi Gooyi,https://www.yelp.fr/biz/gooyi-gooyi-paris,BBQ & Grillades,1
651,Floyd’s,https://www.yelp.fr/biz/floyds-paris,BBQ & Grillades,51
652,Cantina,https://www.yelp.fr/biz/cantina-paris,BBQ & Grillades,1
653,Buffalo Grill,https://www.yelp.fr/biz/buffalo-grill-paris-4,BBQ & Grillades,32
656,Chez Friloux 1933,https://www.yelp.fr/biz/chez-friloux-1933-montrouge,BBQ & Grillades,12
657,Heureux Comme Alexandre,https://www.yelp.fr/biz/heureux-comme-alexandre-paris,BBQ & Grillades,69
659,Hbro,https://www.yelp.fr/biz/hbro-clichy,BBQ & Grillades,3
660,Korean Barbecue Grill,https://www.yelp.fr/biz/korean-barbecue-grill-paris,BBQ & Grillades,3
664,Le Méditerranée,https://www.yelp.fr/biz/le-m%C3%A9diterran%C3%A9e-maisons-alfort-3,BBQ & Grillades,1
665,Les Fondus de la Raclette,https://www.yelp.fr/biz/les-fondus-de-la-raclette-paris-9,BBQ & Grillades,57
667,Bong,https://www.yelp.fr/biz/bong-paris-3,BBQ & Grillades,7
668,Meating,https://www.yelp.fr/biz/meating-boulogne-billancourt,BBQ & Grillades,4
669,Chez Marie,https://www.yelp.fr/biz/chez-marie-v%C3%A9lizy-villacoublay,BBQ & Grillades,5
670,Le Festin,https://www.yelp.fr/biz/le-festin-paris,BBQ & Grillades,3
672,Le Relais de Venise - l’Entrecôte,https://www.yelp.fr/biz/le-relais-de-venise-l-entrec%C3%B4te-paris-2,BBQ & Grillades,273
677,Atelier Vivanda,https://www.yelp.fr/biz/atelier-vivanda-paris-4,BBQ & Grillades,14
678,Ossek Garden,https://www.yelp.fr/biz/ossek-garden-paris,BBQ & Grillades,93
679,Hyang-Ly,https://www.yelp.fr/biz/hyang-ly-paris-2,BBQ & Grillades,22
680,Marinette,https://www.yelp.fr/biz/marinette-chatou,BBQ & Grillades,2
681,Café des Abattoirs,https://www.yelp.fr/biz/caf%C3%A9-des-abattoirs-paris-2,BBQ & Grillades,24
682,Vicky,https://www.yelp.fr/biz/vicky-paris,BBQ & Grillades,1
686,Mon Petit Poulet,https://www.yelp.fr/biz/mon-petit-poulet-paris,BBQ & Grillades,5
688,L’Aile ou la Cuisse,https://www.yelp.fr/biz/l-aile-ou-la-cuisse-paris-2,BBQ & Grillades,3
689,Matsuba,https://www.yelp.fr/biz/matsuba-paris-2,BBQ & Grillades,17
690,Quick ‘n’Grill,https://www.yelp.fr/biz/quick-n-grill-carri%C3%A8res-sur-seine,BBQ & Grillades,1
692,Buffalo Grill,https://www.yelp.fr/biz/buffalo-grill-paris-3,BBQ & Grillades,15
694,Bleu,https://www.yelp.fr/biz/bleu-paris-4,BBQ & Grillades,3
695,Anahi,https://www.yelp.fr/biz/anahi-paris-2,BBQ & Grillades,7
696,Joayo,https://www.yelp.fr/biz/joayo-paris,BBQ & Grillades,2
697,Sushis Massena,https://www.yelp.fr/biz/sushis-massena-paris-3,BBQ & Grillades,2
699,Taverna,https://www.yelp.fr/biz/taverna-chevilly-larue,BBQ & Grillades,2
702,You,https://www.yelp.fr/biz/you-paris,BBQ & Grillades,20
